overall,tasks_overall,task_names,task_types,events_overall,event_names,event_types,gateways_overall,gateway_names,gateway_types,sequence_flows,message_flows,lanes_without_refs,lanes_with_refs,timestamp,attempt_name
0.6884564883025575,0.8878288481384456,0.9501365404461379,0.8255211558307534,0.5951010101010101,0.7414646464646465,0.44873737373737377,0.29119047619047617,0.26571428571428574,0.31666666666666665,0.60445000606801,0.04444444444444444,0.9523809523809523,0.7782019616954812
0.7414372338523693,0.8640300059417706,0.9355332739156268,0.7925267379679144,0.7919191919191919,0.8434343434343434,0.7404040404040404,0.26453574203574204,0.30993006993006994,0.21914141414141414,0.7167251890129248,0.04,0.9047619047619048,0.8539468494468494,2024-01-09 13:25:36,oneshot
0.7477626443621637,0.9017356629172045,0.9445348515581782,0.8589364742762309,0.765007215007215,0.8695526695526695,0.6604617604617604,0.3594949494949495,0.32,0.398989898989899,0.6658472349803619,0.08,0.96,0.8299560509255058,2024-01-09 13:25:36,fewshot
